StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Prolific_ID,age,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,uncued_recall,cued_recall,brand_att_1,brand_att_2,brand_att_3,otf,flood_awareness,issues,issues_2_TEXT,PROLIFIC_PID,useragent,city,state,postalcode
2024-08-15 22:19:48,2024-08-15 22:22:11,IP Address,69.112.126.79,100,143,True,2024-08-15 22:22:11,R_3MTFhItrajVZBnz,,,,,40.6763,-73.9492,anonymous,EN,572535bba34b2a001306827c,38,Male,,Black or African American,,n/a,I do not recall any sponsored posts,4,4,4,"I didn't see any brands I was reading the tragic event of the flood that happened in Brazil. ","No, I was not aware of any flooding in Brazil before this survey.",No,,572535bba34b2a001306827c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",Brooklyn,NY,11216
2024-08-15 22:21:09,2024-08-15 22:22:18,IP Address,96.232.202.55,100,69,True,2024-08-15 22:22:19,R_1qpQTWG6JHb19k6,,,,,40.726,-73.848,anonymous,EN,6012e262527c380ccb2a6c74,28,Male,,White or Caucasian,,"Woodpecker, Brasil, Madonna performance",Rituals,6,6,6,"Seemed fit the feed well. ","Yes, I had heard something about flooding in Brazil but didn't know the details.",No,,6012e262527c380ccb2a6c74,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Queens,NY,11375
2024-08-15 22:19:59,2024-08-15 22:22:24,IP Address,172.59.186.160,100,144,True,2024-08-15 22:22:24,R_7ElEoahru3irczW,,,,,41.923,-87.7531,anonymous,EN,65af1cd44ec9136d74dc6c19,28,Female,,Prefer not to say,,"kml ",KLM,4,5,5,I liked that you can see all the post people make about the same topic,I'm not sure if I was aware of the flooding in Brazil.,No,,65af1cd44ec9136d74dc6c19,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Chicago,IL,60641
2024-08-15 22:16:39,2024-08-15 22:22:30,IP Address,104.35.22.28,100,350,True,2024-08-15 22:22:30,R_34Mi54mG8NSkw8E,,,,,33.93,-117.9477,anonymous,EN,6675f17ca32bb50127381d01,44,Female,,White or Caucasian,,"KLM, Luxe Travels.",KLM,5,5,5,"I think it was fine, overall. The only bits that were truly intriguing to me were the nature pictures that I saw. I especially enjoyed the porcupine picture and the Toucan eating the berries.","Yes, I had heard something about flooding in Brazil but didn't know the details.",No,,6675f17ca32bb50127381d01,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:128.0) Gecko/20100101 Firefox/128.0,La Habra,CA,90631
2024-08-15 22:19:30,2024-08-15 22:22:51,IP Address,108.245.94.187,100,200,True,2024-08-15 22:22:52,R_1EYbbqOV4PCYEFP,,,,,35.049,-89.9519,anonymous,EN,6650a822a7a14d7179997510,43,Female,,Black or African American,,n/a,I do not recall any sponsored posts,4,4,4,I'm hoping this wasn't actual flooding that Brazil is dealing with because that would be devastating.,"No, I was not aware of any flooding in Brazil before this survey.",No,,6650a822a7a14d7179997510,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Memphis,TN,38118
2024-08-15 22:21:52,2024-08-15 22:23:05,IP Address,107.116.89.109,100,73,True,2024-08-15 22:23:06,R_71pnrGT2OMjpYVT,,,,,38.6353,-121.4558,anonymous,EN,60d7b3469a65ac7408cb9dd3,60,Male,,White or Caucasian,,KLM,KLM,4,7,7,Iliked learning about Brazil,"No, I was not aware of any flooding in Brazil before this survey.",No,,60d7b3469a65ac7408cb9dd3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15",Sacramento,CA,95828
2024-08-15 22:21:32,2024-08-15 22:23:13,IP Address,71.94.119.50,100,100,True,2024-08-15 22:23:13,R_3dGgd8zPh6vurOH,,,,,45.8249,-88.066,anonymous,EN,5ecaf0fa5c1f7f6599d959ff,49,Male,,White or Caucasian,,n/a,I do not recall any sponsored posts,4,4,4,"I am more concerned with my personal situations and the situations from my country. It's a sad thing though, all that flooding.  The world is dangerous place just based off the weather and we always have to be ready for the unexpected.",I'm not sure if I was aware of the flooding in Brazil.,No,,5ecaf0fa5c1f7f6599d959ff,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:127.0) Gecko/20100101 Firefox/127.0,Iron Mountain,MI,49801
2024-08-15 22:21:45,2024-08-15 22:23:13,IP Address,104.189.73.49,100,87,True,2024-08-15 22:23:13,R_5vQDqdVSQ86mnqV,,,,,29.5551,-98.7442,anonymous,EN,66b8cf43cc43c649a591c3b6,59,Male,,White or Caucasian,,n/a,I do not recall any sponsored posts,4,4,4,"

i never use twitter  sorry","No, I was not aware of any flooding in Brazil before this survey.",No,,66b8cf43cc43c649a591c3b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",San Antonio,TX,78254
2024-08-15 22:21:25,2024-08-15 22:23:32,IP Address,71.71.162.212,100,126,True,2024-08-15 22:23:33,R_6fkQc0Q5UJffRaY,,,,,35.1293,-80.864,anonymous,EN,66463b51bfb8084f4f45b602,30,Non-binary / third gender,,"American Indian/Native American or Alaska Native,Asian",,N/A,I do not recall any sponsored posts,1,1,1,"I aggressively block all ads on the internet and tend to mentally avoid them if they don't get blocked, so I apologize for not seeing the ad. The feed was about a bad flood in Brazil. ","No, I was not aware of any flooding in Brazil before this survey.",No,,66463b51bfb8084f4f45b602,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Charlotte,NC,28226
2024-08-15 22:15:09,2024-08-15 22:23:46,IP Address,172.58.0.217,100,516,True,2024-08-15 22:23:47,R_5qx2HaG5HUPdsRI,,,,,33.8743,-84.4653,anonymous,EN,63a77363dd6fabebef211019,59,Female,,Black or African American,,n/a--only the names of the places in Brazil-Rio Grande de sol? and another.,I do not recall any sponsored posts,7,6,7,I was more focused on the different stories that each person had in their post than any of the advertisements.  The flooding was very severe. Sorry I did not get the advertisements.,"No, I was not aware of any flooding in Brazil before this survey.",Yes:,My focus was more on the severe flooding than the advertisements.  Sorry I could not give advertisement information.,63a77363dd6fabebef211019,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36",Atlanta,GA,30340
2024-08-15 22:21:36,2024-08-15 22:23:57,IP Address,98.46.228.237,100,141,True,2024-08-15 22:23:57,R_5l3ot6mpQiJBg8E,,,,,41.6786,-85.9579,anonymous,EN,664b8d3a1a24ec741933edee,28,Female,,White or Caucasian,,Some sort of vacation add.,I do not recall any sponsored posts,1,1,1,"Really depressing but eye opening. I already share anything I can to help others.Especially since losing my job due to a medical emergency. (They tried to write me up and fire me.) ","No, I was not aware of any flooding in Brazil before this survey.",No,,664b8d3a1a24ec741933edee,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,Elkhart,IN,46516
2024-08-15 22:21:23,2024-08-15 22:24:27,IP Address,174.254.52.152,100,184,True,2024-08-15 22:24:28,R_5rko7M177h2Rcl7,,,,,33.9794,-84.3459,anonymous,EN,60f315a05d516a5bc9db732c,56,Male,,White or Caucasian,,n/a,I do not recall any sponsored posts,5,5,5,I liked the nature related posts. Didn't care about Madonna.,"No, I was not aware of any flooding in Brazil before this survey.",No,,60f315a05d516a5bc9db732c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Atlanta,GA,30350
2024-08-15 22:20:26,2024-08-15 22:24:38,IP Address,66.116.53.98,100,251,True,2024-08-15 22:24:38,R_6kKiCvNfzP6T2VP,,,,,39.7008,-89.1156,anonymous,EN,581e0aee4182b600017307ea,51,Male,,White or Caucasian,,A travel company,KLM,4,4,4,"I enjoyed seeing the wild animals that live in Brazil and I liked the post about Michael Jackson's song 'They don't really care about us""","No, I was not aware of any flooding in Brazil before this survey.",No,,581e0aee4182b600017307ea,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,Blue Mound,IL,62513
2024-08-15 22:20:22,2024-08-15 22:24:48,IP Address,97.178.101.166,100,266,True,2024-08-15 22:24:49,R_3CK7Xxt58H1GchH,,,,,29.7912,-95.4182,anonymous,EN,6685b8b4e5f74b3a1d405b21,51,Female,,White or Caucasian,,n/a,KLM,5,5,6,"I'm not really into celebrities so I don't pay too much attention to those types of tweets. I'm not much of a sports fan either so I didn't really care about those tweets.  I did appreciate the pictures from Brazil, especially the trees at sunset.","No, I was not aware of any flooding in Brazil before this survey.",No,,6685b8b4e5f74b3a1d405b21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Houston,TX,77008
2024-08-15 22:23:17,2024-08-15 22:24:57,IP Address,73.240.128.135,100,99,True,2024-08-15 22:24:57,R_7BnSdgKnuxCj97j,,,,,46.1478,-122.9711,anonymous,EN,658e4000dd1140be88c9625a,45,Female,,White or Caucasian,,n/a,KLM,4,4,4,"There was a lot of Madonna. Other than that, it was great! I enjoy the pics of nature and wildlife.","No, I was not aware of any flooding in Brazil before this survey.",No,,658e4000dd1140be88c9625a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Longview,WA,98632
2024-08-15 22:16:52,2024-08-15 22:25:18,IP Address,107.180.161.18,100,505,True,2024-08-15 22:25:18,R_62xBDVE4YDIDDdD,,,,,37.751,-97.822,anonymous,EN,66af6d4a624234cd9b5713d9,62,Male,,Black or African American,,Barcelona Fc,I do not recall any sponsored posts,5,6,4," The feed provide valuable, engaging, or entertaining content? 
 High-quality posts that resonate with the target audience are 
 crucial. Are the visuals, images, videos, graphics attractive and 
 professional. Good design can make a significant impact.","Yes, I had heard something about flooding in Brazil but didn't know the details.",No,,66af6d4a624234cd9b5713d9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",New York,NY,10019
2024-08-15 22:21:43,2024-08-15 22:25:26,IP Address,89.46.3.50,100,222,True,2024-08-15 22:25:26,R_71nxE8skWMsq0G7,,,,,43.5329,-73.2238,anonymous,EN,6675c1a230eea4b3069127ec,36,Female,,White or Caucasian,,Brazil woods,"KLM,Rituals",6,7,7,It was amazing I liked it.,"Yes, I had heard something about flooding in Brazil but didn't know the details.",No,,6675c1a230eea4b3069127ec,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",Poultney,VT,05764
2024-08-15 22:24:16,2024-08-15 22:25:52,IP Address,107.180.176.153,100,95,True,2024-08-15 22:25:52,R_6oI9yrDbUPdKNTt,,,,,37.751,-97.822,anonymous,EN,66a53f1c261cf1fc1a5d8727,23,Female,,Black or African American,,klm,KLM,7,7,7,"great ,with alot of ideals","No, I was not aware of any flooding in Brazil before this survey.",No,,66a53f1c261cf1fc1a5d8727,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,,,
2024-08-15 22:17:33,2024-08-15 22:26:01,IP Address,105.113.64.162,100,507,True,2024-08-15 22:26:01,R_2rHGlORwSKFNDUi,,,,,6.4474,3.3903,anonymous,EN,66ba458cd798b41482b6406e,29,Male,,Black or African American,,KLM,KLM,7,7,7,I like how informative it is and also how easy it is to understand the message that is being passed across.,"No, I was not aware of any flooding in Brazil before this survey.",No,,66ba458cd798b41482b6406e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",Lagos,LA,
2024-08-15 22:21:22,2024-08-15 22:26:02,IP Address,172.59.209.149,100,279,True,2024-08-15 22:26:02,R_6Tzz0OHjc9Hd55s,,,,,40.734,-74.0712,anonymous,EN,6693d16d321254e5d52c445d,23,Male,,Black or African American,,Brazil foundation,I do not recall any sponsored posts,7,7,7,The feed is about an incident that happened in brazil which has caused so may lives to  be in danger,"Yes, I had heard something about flooding in Brazil but didn't know the details.",No,,6693d16d321254e5d52c445d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Newark,NJ,07107
2024-08-15 22:24:32,2024-08-15 22:26:07,IP Address,76.129.177.109,100,95,True,2024-08-15 22:26:08,R_5U8U7gK9syd9izh,,,,,36.0499,-83.9228,anonymous,EN,6606d127f34ea525192db1b2,35,Male,,White or Caucasian,,n/a,I do not recall any sponsored posts,4,4,4,i liked people using it to gather help instead of attacking each other,"No, I was not aware of any flooding in Brazil before this survey.",No,,6606d127f34ea525192db1b2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Knoxville,TN,37918
2024-08-15 22:21:40,2024-08-15 22:26:26,IP Address,108.215.205.221,100,285,True,2024-08-15 22:26:27,R_5GARcd42c5wMcud,,,,,26.5991,-80.1284,anonymous,EN,669ff1cb9ddd66a7f6c5905e,76,Female,,White or Caucasian,,"I thought I saw ad for tours in Brazil ",Headspace,4,4,4,"Shows the devastation from the flooding in Brazil, resulting from climate change. Reminds me of some of the flooding from hurricanes in Florida.","No, I was not aware of any flooding in Brazil before this survey.",No,,669ff1cb9ddd66a7f6c5905e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Lake Worth,FL,33463
2024-08-15 22:24:23,2024-08-15 22:26:32,IP Address,71.254.205.133,100,128,True,2024-08-15 22:26:32,R_6nx6FtNhnoLoR8Z,,,,,40.2162,-76.8664,anonymous,EN,662ac5da5e205161c737bf67,43,Female,,White or Caucasian,,KLK,KLM,5,5,5,I think the feed I just looked at was quite informative and that a large majority of the posts showed just how bad the flooding is in Brazil.,"No, I was not aware of any flooding in Brazil before this survey.",No,,662ac5da5e205161c737bf67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0",New Cumberland,PA,17070
2024-08-15 22:22:11,2024-08-15 22:26:50,IP Address,170.205.177.154,100,278,True,2024-08-15 22:26:50,R_5hs8chTKNSPosvQ,,,,,32.275,-83.4981,anonymous,EN,66b3913a0d7fc79c60536622,34,Male,,Black or African American,,"KLM, Architizer",KLM,5,4,6,"The feed was diverse and engaging, with a mix of entertaining and informative content. I liked seeing the various aspects of Brazil showcased, from music and sports to nature and culture.","Yes, I had heard something about flooding in Brazil but didn't know the details.",Yes:,,66b3913a0d7fc79c60536622,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Hawkinsville,GA,31036
2024-08-15 22:25:57,2024-08-15 22:26:51,IP Address,72.68.162.73,100,54,True,2024-08-15 22:26:52,R_6dxN6FO1YuwjKmZ,,,,,40.726,-73.848,anonymous,EN,66a2c4242da8d1f2b06ccc80,37,Male,,White or Caucasian,,Mr Beast,I do not recall any sponsored posts,4,4,4,Annoying to have so many artificial posts.,"No, I was not aware of any flooding in Brazil before this survey.",No,,66a2c4242da8d1f2b06ccc80,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Queens,NY,11375
2024-08-15 22:20:21,2024-08-15 22:26:52,IP Address,172.98.167.106,100,391,True,2024-08-15 22:26:53,R_5v7Eis2NRVivlIW,,,,,35.115,-80.7061,anonymous,EN,6411493f08fd400dc0d5eacc,48,Male,,Black or African American,,KLM,KLM,7,7,5,I LIKED THE QUALITY OF THE PICTURES,"No, I was not aware of any flooding in Brazil before this survey.",No,,6411493f08fd400dc0d5eacc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Charlotte,NC,28105
2024-08-15 22:23:41,2024-08-15 22:27:12,IP Address,67.167.162.147,100,211,True,2024-08-15 22:27:12,R_39vjEiA4L1mlggq,,,,,41.8993,-84.0402,anonymous,EN,66a6bbb40b48d0e4f326767e,32,Male,,White or Caucasian,,n/a,I do not recall any sponsored posts,5,4,5,"I don't really care about anything on social media, but the posts with Madonna were interesting, the post of the Metallica concert was interesting. I do recall seeing an ad that showed a nice picture of Brazil with palm trees and a beach, but I trained myself to automatically skip over anything that looks like an ad and ignore it.","Yes, I had heard something about flooding in Brazil but didn't know the details.",No,,66a6bbb40b48d0e4f326767e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Adrian,MI,49221
2024-08-15 22:26:00,2024-08-15 22:27:17,IP Address,172.251.50.81,100,77,True,2024-08-15 22:27:18,R_5fpZmU5pxo2w44K,,,,,34.3046,-118.6844,anonymous,EN,633c74ad6178784ed5b52104,27,Male,,Prefer not to say,,n/a,KLM,7,7,7,It was clear what was being shown,"No, I was not aware of any flooding in Brazil before this survey.",No,,633c74ad6178784ed5b52104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 Edg/127.0.0.0",Simi Valley,CA,93065
2024-08-15 22:24:31,2024-08-15 22:27:39,IP Address,209.16.95.107,100,187,True,2024-08-15 22:27:40,R_7ptBASqkvlRrvbL,,,,,32.4358,-99.7637,anonymous,EN,6680b99725961403f1c3ee3a,34,Male,,"White or Caucasian,Asian",,n/a,KLM,4,4,4,"Seemed like a mostly positive feed with cute pics of animals and environmental topics. I didn't really notice the KLM ad was there until it was brought up in the questions later. Overall, I dislike social media like X, Meta, etc.","No, I was not aware of any flooding in Brazil before this survey.",No,,6680b99725961403f1c3ee3a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Abilene,TX,79603
2024-08-15 22:24:16,2024-08-15 22:28:04,IP Address,166.194.132.73,100,228,True,2024-08-15 22:28:04,R_5EWe8iQAuzugdLp,,,,,41.8883,-87.7613,anonymous,EN,665738965d37cff4340330e5,38,Male,,White or Caucasian,,N/a,I do not recall any sponsored posts,6,4,4,I was actually really reading the posts about the flooding in Brazil and honestly didn’t even notice any ads,"No, I was not aware of any flooding in Brazil before this survey.",No,,665738965d37cff4340330e5,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/127.0.6533.107 Mobile/15E148 Safari/604.1",Chicago,IL,60641
2024-08-15 22:24:02,2024-08-15 22:28:23,IP Address,76.141.154.213,100,260,True,2024-08-15 22:28:24,R_6JHnWYOdolOlgkx,,,,,41.8783,-87.6907,anonymous,EN,6685cfb85d96baebf871a7de,46,Female,,White or Caucasian,,n/a,KLM,5,5,5,It's not bad...i especially loved the nature posts,I'm not sure if I was aware of the flooding in Brazil.,No,,6685cfb85d96baebf871a7de,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,Chicago,IL,60647
2024-08-15 22:21:38,2024-08-15 22:28:25,IP Address,63.92.66.140,100,406,True,2024-08-15 22:28:25,R_5HCNkyRbsUQoGRj,,,,,39.2151,-76.754,anonymous,EN,66b201beaaac16f3a849036a,26,Male,,Black or African American,,KLM,KLM,7,7,7,I will describe it as interesting seeing artist like Michael Jackson.,"Yes, I had heard something about flooding in Brazil but didn't know the details.",No,,66b201beaaac16f3a849036a,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:129.0) Gecko/20100101 Firefox/129.0,Elkridge,MD,21075
